"assay_name","assay_type","Metadata_Plate","Metadata_Well","plate","row","col","strain","drug","concentration_um","bleach","diluent","food","od","well_censor","well_censor_reason","notes","strain_set","phenotype_random_id"
"LM1","48h","p036","D10",36,"D","10","ECA3294","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,1,4
"LM1","48h","p036","D11",36,"D","11","ECA3294","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,1,4
"LM1","48h","p036","D12",36,"D","12","ECA3294","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,1,4
"LM1","48h","p036","E01",36,"E","1","ECA3189","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,1,5
"LM1","48h","p036","E02",36,"E","2","ECA3189","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,1,5
"LM1","48h","p036","E03",36,"E","3","ECA3189","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,1,5
"LM1","48h","p036","E04",36,"E","4","ECA3189","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,1,5
"LM1","48h","p036","E05",36,"E","5","ECA3189","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,1,5
"LM1","48h","p036","E06",36,"E","6","ECA3189","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,1,5
"LM1","48h","p036","E07",36,"E","7","ECA3189","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,1,5
"LM1","48h","p036","E08",36,"E","8","ECA3189","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,1,5
"LM1","48h","p036","E09",36,"E","9","ECA3189","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,1,5
"LM1","48h","p036","E10",36,"E","10","ECA3189","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,1,5
"LM1","48h","p036","E11",36,"E","11","ECA3189","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,1,5
"LM1","48h","p036","E12",36,"E","12","ECA3189","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,1,5
"LM1","48h","p036","F01",36,"F","1","ECA3155","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,1,6
"LM1","48h","p036","F02",36,"F","2","ECA3155","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,1,6
"LM1","48h","p036","F03",36,"F","3","ECA3155","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,1,6
"LM1","48h","p036","F04",36,"F","4","ECA3155","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,1,6
"LM1","48h","p036","F05",36,"F","5","ECA3155","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,1,6
"LM1","48h","p036","F06",36,"F","6","ECA3155","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,1,6
"LM1","48h","p036","F07",36,"F","7","ECA3155","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,1,6
"LM1","48h","p036","F08",36,"F","8","ECA3155","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,1,6
"LM1","48h","p036","F09",36,"F","9","ECA3155","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,1,6
"LM1","48h","p036","F10",36,"F","10","ECA3155","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,1,6
"LM1","48h","p036","F11",36,"F","11","ECA3155","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,1,6
"LM1","48h","p036","F12",36,"F","12","ECA3155","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,1,6
"LM1","48h","p036","G01",36,"G","1","ECA3224","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,1,7
"LM1","48h","p036","G02",36,"G","2","ECA3224","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,1,7
"LM1","48h","p036","G03",36,"G","3","ECA3224","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,1,7
"LM1","48h","p036","G04",36,"G","4","ECA3224","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,1,7
"LM1","48h","p036","G05",36,"G","5","ECA3224","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,1,7
"LM1","48h","p036","G06",36,"G","6","ECA3224","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,1,7
"LM1","48h","p036","G07",36,"G","7","ECA3224","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,1,7
"LM1","48h","p036","G08",36,"G","8","ECA3224","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,1,7
"LM1","48h","p036","G09",36,"G","9","ECA3224","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,1,7
"LM1","48h","p036","G10",36,"G","10","ECA3224","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,1,7
"LM1","48h","p036","G11",36,"G","11","ECA3224","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,1,7
"LM1","48h","p036","G12",36,"G","12","ECA3224","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,1,7
"LM1","48h","p036","H01",36,"H","1","ECA3250","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,1,8
"LM1","48h","p036","H02",36,"H","2","ECA3250","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,1,8
"LM1","48h","p036","H03",36,"H","3","ECA3250","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,1,8
"LM1","48h","p036","H04",36,"H","4","ECA3250","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,1,8
"LM1","48h","p036","H05",36,"H","5","ECA3250","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,1,8
"LM1","48h","p036","H06",36,"H","6","ECA3250","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,1,8
"LM1","48h","p036","H07",36,"H","7","ECA3250","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,1,8
"LM1","48h","p036","H08",36,"H","8","ECA3250","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,1,8
"LM1","48h","p036","H09",36,"H","9","ECA3250","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,1,8
"LM1","48h","p036","H10",36,"H","10","ECA3250","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,1,8
"LM1","48h","p036","H11",36,"H","11","ECA3250","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,1,8
"LM1","48h","p036","H12",36,"H","12","ECA3250","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,1,8
"LM1","48h","p037","A01",37,"A","1","ECA3262","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,9
"LM1","48h","p037","A02",37,"A","2","ECA3262","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,9
"LM1","48h","p037","A03",37,"A","3","ECA3262","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,9
"LM1","48h","p037","A04",37,"A","4","ECA3262","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,9
"LM1","48h","p037","A05",37,"A","5","ECA3262","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,9
"LM1","48h","p037","A06",37,"A","6","ECA3262","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,9
"LM1","48h","p037","A07",37,"A","7","ECA3262","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,9
"LM1","48h","p037","A08",37,"A","8","ECA3262","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,9
"LM1","48h","p037","A09",37,"A","9","ECA3262","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,9
"LM1","48h","p037","A10",37,"A","10","ECA3262","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,9
"LM1","48h","p037","A11",37,"A","11","ECA3262","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,9
"LM1","48h","p037","A12",37,"A","12","ECA3262","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,9
"LM1","48h","p037","B01",37,"B","1","ECA3182","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,10
"LM1","48h","p037","B02",37,"B","2","ECA3182","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,10
"LM1","48h","p037","B03",37,"B","3","ECA3182","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,10
"LM1","48h","p037","B04",37,"B","4","ECA3182","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,10
"LM1","48h","p037","B05",37,"B","5","ECA3182","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,10
"LM1","48h","p037","B06",37,"B","6","ECA3182","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,10
"LM1","48h","p037","B07",37,"B","7","ECA3182","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,10
"LM1","48h","p037","B08",37,"B","8","ECA3182","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,10
"LM1","48h","p037","B09",37,"B","9","ECA3182","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,10
"LM1","48h","p037","B10",37,"B","10","ECA3182","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,10
"LM1","48h","p037","B11",37,"B","11","ECA3182","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,10
"LM1","48h","p037","B12",37,"B","12","ECA3182","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,10
"LM1","48h","p037","C01",37,"C","1","ECA3325","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,11
"LM1","48h","p037","C02",37,"C","2","ECA3325","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,11
"LM1","48h","p037","C03",37,"C","3","ECA3325","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,11
"LM1","48h","p037","C04",37,"C","4","ECA3325","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,11
"LM1","48h","p037","C05",37,"C","5","ECA3325","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,11
"LM1","48h","p037","C06",37,"C","6","ECA3325","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,11
"LM1","48h","p037","C07",37,"C","7","ECA3325","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,11
"LM1","48h","p037","C08",37,"C","8","ECA3325","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,11
"LM1","48h","p037","C09",37,"C","9","ECA3325","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,11
"LM1","48h","p037","C10",37,"C","10","ECA3325","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,11
"LM1","48h","p037","C11",37,"C","11","ECA3325","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,11
"LM1","48h","p037","C12",37,"C","12","ECA3325","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,11
"LM1","48h","p037","D01",37,"D","1","ECA3191","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,12
"LM1","48h","p037","D02",37,"D","2","ECA3191","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,12
"LM1","48h","p037","D03",37,"D","3","ECA3191","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,12
"LM1","48h","p037","D04",37,"D","4","ECA3191","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,12
"LM1","48h","p037","D05",37,"D","5","ECA3191","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,12
"LM1","48h","p037","D06",37,"D","6","ECA3191","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,12
"LM1","48h","p037","D07",37,"D","7","ECA3191","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,12
"LM1","48h","p037","D08",37,"D","8","ECA3191","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,12
"LM1","48h","p037","D09",37,"D","9","ECA3191","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,12
"LM1","48h","p037","D10",37,"D","10","ECA3191","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,12
"LM1","48h","p037","D11",37,"D","11","ECA3191","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,12
"LM1","48h","p037","D12",37,"D","12","ECA3191","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,12
"LM1","48h","p037","E01",37,"E","1","ECA3321","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,13
"LM1","48h","p037","E02",37,"E","2","ECA3321","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,13
"LM1","48h","p037","E03",37,"E","3","ECA3321","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,13
"LM1","48h","p037","E04",37,"E","4","ECA3321","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,13
"LM1","48h","p037","E05",37,"E","5","ECA3321","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,13
"LM1","48h","p037","E06",37,"E","6","ECA3321","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,13
"LM1","48h","p037","E07",37,"E","7","ECA3321","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,13
"LM1","48h","p037","E08",37,"E","8","ECA3321","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,13
"LM1","48h","p037","E09",37,"E","9","ECA3321","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,13
"LM1","48h","p037","E10",37,"E","10","ECA3321","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,13
"LM1","48h","p037","E11",37,"E","11","ECA3321","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,13
"LM1","48h","p037","E12",37,"E","12","ECA3321","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,13
"LM1","48h","p037","F01",37,"F","1","ECA3165","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,14
"LM1","48h","p037","F02",37,"F","2","ECA3165","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,14
"LM1","48h","p037","F03",37,"F","3","ECA3165","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,14
"LM1","48h","p037","F04",37,"F","4","ECA3165","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,14
"LM1","48h","p037","F05",37,"F","5","ECA3165","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,14
"LM1","48h","p037","F06",37,"F","6","ECA3165","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,14
"LM1","48h","p037","F07",37,"F","7","ECA3165","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,14
"LM1","48h","p037","F08",37,"F","8","ECA3165","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,14
"LM1","48h","p037","F09",37,"F","9","ECA3165","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,14
"LM1","48h","p037","F10",37,"F","10","ECA3165","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,14
"LM1","48h","p037","F11",37,"F","11","ECA3165","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,14
"LM1","48h","p037","F12",37,"F","12","ECA3165","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,14
"LM1","48h","p037","G01",37,"G","1","ECA3141","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,15
"LM1","48h","p037","G02",37,"G","2","ECA3141","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,15
"LM1","48h","p037","G03",37,"G","3","ECA3141","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,15
"LM1","48h","p037","G04",37,"G","4","ECA3141","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,15
"LM1","48h","p037","G05",37,"G","5","ECA3141","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,15
"LM1","48h","p037","G06",37,"G","6","ECA3141","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,15
"LM1","48h","p037","G07",37,"G","7","ECA3141","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,15
"LM1","48h","p037","G08",37,"G","8","ECA3141","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,15
"LM1","48h","p037","G09",37,"G","9","ECA3141","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,15
"LM1","48h","p037","G10",37,"G","10","ECA3141","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,15
"LM1","48h","p037","G11",37,"G","11","ECA3141","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,15
"LM1","48h","p037","G12",37,"G","12","ECA3141","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,15
"LM1","48h","p037","H01",37,"H","1","ECA3254","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,16
"LM1","48h","p037","H02",37,"H","2","ECA3254","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,16
"LM1","48h","p037","H03",37,"H","3","ECA3254","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,16
"LM1","48h","p037","H04",37,"H","4","ECA3254","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,16
"LM1","48h","p037","H05",37,"H","5","ECA3254","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,16
"LM1","48h","p037","H06",37,"H","6","ECA3254","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,16
"LM1","48h","p037","H07",37,"H","7","ECA3254","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,16
"LM1","48h","p037","H08",37,"H","8","ECA3254","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,16
"LM1","48h","p037","H09",37,"H","9","ECA3254","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,16
"LM1","48h","p037","H10",37,"H","10","ECA3254","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,16
"LM1","48h","p037","H11",37,"H","11","ECA3254","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,16
"LM1","48h","p037","H12",37,"H","12","ECA3254","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,16
"LM1","48h","p038","A01",38,"A","1","ECA3144","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,17
"LM1","48h","p038","A02",38,"A","2","ECA3144","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,17
"LM1","48h","p038","A03",38,"A","3","ECA3144","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,17
"LM1","48h","p038","A04",38,"A","4","ECA3144","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,17
"LM1","48h","p038","A05",38,"A","5","ECA3144","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,17
"LM1","48h","p038","A06",38,"A","6","ECA3144","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,17
"LM1","48h","p038","A07",38,"A","7","ECA3144","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,17
"LM1","48h","p038","A08",38,"A","8","ECA3144","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,17
"LM1","48h","p038","A09",38,"A","9","ECA3144","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,17
"LM1","48h","p038","A10",38,"A","10","ECA3144","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,17
"LM1","48h","p038","A11",38,"A","11","ECA3144","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,17
"LM1","48h","p038","A12",38,"A","12","ECA3144","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,17
"LM1","48h","p038","B01",38,"B","1","ECA3258","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,18
"LM1","48h","p038","B02",38,"B","2","ECA3258","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,18
"LM1","48h","p038","B03",38,"B","3","ECA3258","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,18
"LM1","48h","p038","B04",38,"B","4","ECA3258","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,18
"LM1","48h","p038","B05",38,"B","5","ECA3258","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,18
"LM1","48h","p038","B06",38,"B","6","ECA3258","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,18
"LM1","48h","p038","B07",38,"B","7","ECA3258","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,18
"LM1","48h","p038","B08",38,"B","8","ECA3258","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,18
"LM1","48h","p038","B09",38,"B","9","ECA3258","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,18
"LM1","48h","p038","B10",38,"B","10","ECA3258","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,18
"LM1","48h","p038","B11",38,"B","11","ECA3258","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,18
"LM1","48h","p038","B12",38,"B","12","ECA3258","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,18
"LM1","48h","p038","C01",38,"C","1","ECA3311","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,19
"LM1","48h","p038","C02",38,"C","2","ECA3311","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,19
"LM1","48h","p038","C03",38,"C","3","ECA3311","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,19
"LM1","48h","p038","C04",38,"C","4","ECA3311","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,19
"LM1","48h","p038","C05",38,"C","5","ECA3311","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,19
"LM1","48h","p038","C06",38,"C","6","ECA3311","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,19
"LM1","48h","p038","C07",38,"C","7","ECA3311","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,19
"LM1","48h","p038","C08",38,"C","8","ECA3311","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,19
"LM1","48h","p038","C09",38,"C","9","ECA3311","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,19
"LM1","48h","p038","C10",38,"C","10","ECA3311","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,19
"LM1","48h","p038","C11",38,"C","11","ECA3311","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,19
"LM1","48h","p038","C12",38,"C","12","ECA3311","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,19
"LM1","48h","p038","D01",38,"D","1","ECA3281","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,20
"LM1","48h","p038","D02",38,"D","2","ECA3281","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,20
"LM1","48h","p038","D03",38,"D","3","ECA3281","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,20
"LM1","48h","p038","D04",38,"D","4","ECA3281","Chlorfenapyr",0.62,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,20
